d,corr,passed
0.35,0.769172530304149,1
0.4,0.6893982298185134,1
0.45,0.5924574465324444,1
0.5,0.5074745370745888,1
0.55,0.42079030852933985,1
0.6,0.3470078949695802,1
0.65,0.27999425952341067,1
0.7,0.22079723187608866,1
0.75,0.1710388358026499,1
0.8,0.1301375025998188,1
0.85,0.09716438248869579,1
0.9,0.07034218008556638,1
0.95,0.047542270066750006,1
1.0,0.017499162741226048,1
0.0,1.0,0
0.05,0.9915586652477524,1
0.1,0.964291037920252,1
0.15,0.909943452292112,1
0.2,0.7900632919325941,1
0.25,0.8404623318086816,1
0.3,0.7924029196076686,1
0.35,0.7011827844716353,1
0.4,0.6099107717912227,1
0.45,0.5466721266295043,1
0.5,0.47386274817988355,1
0.55,0.3879037162364415,1
0.6,0.3209073379942583,1
0.65,0.259786406072011,1
0.7,0.2071595282792394,1
0.75,0.15933651964242154,1
0.8,0.11914068437306816,1
0.85,0.08684941722684546,1
0.9,0.06141944217897627,1
0.95,0.039634965789548955,1
1.0,0.008570172256711169,1
0.0,1.0,0
0.05,0.9988632066370055,0
0.1,0.9940490298335358,0
0.15,0.9849631150924841,1
0.2,0.9711333819731898,1
0.25,0.9518782304414526,1
0.3,0.9240728974182272,1
0.35,0.8890714471034434,1
0.4,0.8396466060392387,1
0.45,0.777575658721124,1
0.5,0.7046959340281868,1
0.55,0.6200628464958614,1
0.6,0.5280216333465111,1
0.65,0.43618512239077284,1
0.7,0.3509324297048169,1
0.75,0.27259815386350256,1
0.8,0.20776329581082953,1
0.85,0.1528581471756945,1
0.9,0.10753893757082873,1
0.95,0.0671953512255138,1
1.0,0.010325176047225037,1
0.0,1.0,0
0.05,0.9677150320047319,1
0.1,0.9358129600050112,1
0.15,0.8816327054207255,1
0.2,0.7826656737181699,1
0.25,0.5760289625675844,1
0.3,0.6829820130522507,1
0.35,0.5208930400149865,1
0.4,0.41286369746869717,1
0.45,0.35743064019271875,1
0.5,0.26097809037793473,1
0.55,0.21871912043474323,1
0.6,0.13748006885207156,1
0.65,0.06352255650668243,1
0.7,0.0549499700570786,1
0.75,0.03648318157364655,1
0.8,0.04535580203565958,1
0.85,0.03648438410879679,1
0.9,0.0311965641922528,1
0.95,0.023979655366226506,1
1.0,0.006925829359928779,1
0.0,1.0,0
0.05,0.9986804947629823,0
0.1,0.9927120662936993,0
0.15,0.9812494511777881,1
0.2,0.963670219692004,1
0.25,0.9398042082622993,1
0.3,0.907551229587156,1
0.35,0.863125376417638,1
0.4,0.8044362308747668,1
0.45,0.7308338616247213,1
0.5,0.6459086334835653,1
0.55,0.5527791152023654,1
0.6,0.4602007478787639,1
0.65,0.3724444878371672,1
0.7,0.2951320029800487,1
0.75,0.22826483882847076,1
0.8,0.1730396018665502,1
0.85,0.1275676287625929,1
0.9,0.0902067343531756,1
0.95,0.05790735035499309,1
1.0,0.01236766657400784,1
0.0,0.9999999999999998,0
0.05,0.9982799550849789,0
0.1,0.9912866336659423,1
0.15,0.9774384621368037,1
0.2,0.9553085353722305,1
0.25,0.9258162941618879,1
0.3,0.8870294737076581,1
0.35,0.8374117660863654,1
0.4,0.7771497023351678,1
0.45,0.7049891558015707,1
0.5,0.62292672209529,1
0.55,0.5352400921180032,1
0.6,0.44704042473802635,1
0.65,0.36158811670566643,1
0.7,0.2858028267809286,1
0.75,0.22378461654512088,1
0.8,0.1700046952605454,1
0.85,0.12545816470627105,1
0.9,0.08728612154782764,1
0.95,0.054841341306330525,1
1.0,0.00834783404060408,1
0.0,0.9999999999999999,0
0.05,0.9982126853072407,0
0.1,0.9911420251988222,1
0.15,0.9778356915405948,1
0.2,0.9566971491821586,1
0.25,0.9283574403409895,1
0.3,0.8913947293782334,1
0.35,0.84462651989618,1
0.4,0.7857368831417092,1
0.45,0.7143575677894293,1
0.5,0.6327715884217848,1
0.55,0.5439903406809149,1
0.6,0.4539797532541437,1
0.65,0.36889310215794313,1
0.7,0.29321644511211287,1
0.75,0.22781055311910545,1
0.8,0.17300654101613763,1
0.85,0.12792698966284427,1
0.9,0.09057157149176301,1
0.95,0.058085876909407995,1
1.0,0.011766613984755961,1
0.0,1.0,0
0.05,0.9951321644464229,0
0.1,0.9814686808033518,1
0.15,0.956501978977817,1
0.2,0.9174179097287078,1
0.25,0.862541673697068,1
0.3,0.793415735603141,1
0.35,0.7154104361944733,1
0.4,0.6387045264477141,1
0.45,0.548850640746384,1
0.5,0.4607218121720952,1
0.55,0.37799749738802546,1
0.6,0.30442825504765764,1
0.65,0.2503082764509062,1
0.7,0.19816583148804237,1
0.75,0.15788138800912793,1
0.8,0.12359449134517066,1
0.85,0.09555882807318146,1
0.9,0.0726213455951673,1
0.95,0.05376382991335138,1
1.0,0.03390107832786725,1
0.0,1.0,0
0.05,0.998505115494402,0
0.1,0.9924875374269115,0
0.15,0.9796544482051468,1
0.2,0.9613437081700187,1
0.25,0.9333812484542554,1
0.3,0.9104649394200705,1
0.35,0.8810321767878558,1
0.4,0.8418217494422435,1
0.45,0.7826719401900913,1
0.5,0.720895597667435,1
0.55,0.6499639057155917,1
0.6,0.5637074522326676,1
0.65,0.47512540719634117,1
0.7,0.3905073935352811,1
0.75,0.3110949179677551,1
0.8,0.2392896828053032,1
0.85,0.17631728425777876,1
0.9,0.1230695493703508,1
0.95,0.07543594734511563,1
1.0,0.0027514647266038282,1
0.0,0.9999999999999999,0
0.05,0.9984430132340913,0
0.1,0.9918193243848143,0
0.15,0.9801668583413031,1
0.2,0.9637995532947672,1
0.25,0.9416503975339973,1
0.3,0.9135652288819028,1
0.35,0.8775290421211063,1
0.4,0.8301085394985795,1
0.45,0.7689143868149763,1
0.5,0.6943692909423829,1
0.55,0.6071836758551592,1
0.6,0.5142843178176606,1
0.65,0.41873701724004075,1
0.7,0.33386256666866027,1
0.75,0.26063971694176713,1
0.8,0.1979240501700053,1
0.85,0.14595738089879728,1
0.9,0.10246049757489646,1
0.95,0.06478286680944055,1
1.0,0.010967009755400759,1
0.0,0.9999999999999998,0
0.05,0.9967746395786912,0
0.1,0.9824565749558332,0
0.15,0.9602371683666043,1
0.2,0.9343623347576172,1
0.25,0.9026015404143543,1
0.3,0.8639923827569284,1
0.35,0.8180925713541661,1
0.4,0.7577510794065798,1
0.45,0.6866864747630376,1
0.5,0.6036817043319803,1
0.55,0.516379003603898,1
0.6,0.42895502104477223,1
0.65,0.34751668064768615,1
0.7,0.27581461733238244,1
0.75,0.21413623970248308,1
0.8,0.16270625000958722,1
0.85,0.12042701502354941,1
0.9,0.085303223960151,1
0.95,0.05486121001115661,1
1.0,0.01186307050948829,1
0.0,0.9999999999999999,0
0.05,0.9969933938111584,0
0.1,0.9818444604032514,1
0.15,0.9587709278361497,1
0.2,0.9330938175894836,1
0.25,0.9057566718477494,1
0.3,0.87240307261067,1
0.35,0.8321271500904556,1
0.4,0.7811854862188665,1
0.45,0.7178749212551041,1
0.5,0.6416171180612683,1
0.55,0.5565662574365512,1
0.6,0.46834479808407414,1
0.65,0.3830792561440498,1
0.7,0.30573448270069986,1
0.75,0.23797052277192987,1
0.8,0.18040486527606098,1
0.85,0.13310731006922122,1
0.9,0.09321973719735184,1
0.95,0.058869664353586676,1
1.0,0.00899228286657824,1
0.0,1.0,1
0.05,0.994005669714335,1
0.1,0.978096412606753,1
0.15,0.9471777046172236,1
0.2,0.8962582403228302,1
0.25,0.8376825847257406,1
0.3,0.7797447311496309,1
0.35,0.6980290388332344,1
0.4,0.613311273367488,1
0.45,0.5245437418072961,1
0.5,0.4366661625137214,1
0.55,0.3533925083883623,1
0.6,0.2850147236265794,1
0.65,0.2220789625692238,1
0.7,0.17509809684987201,1
0.75,0.12877643723102267,1
0.8,0.0918989161420647,1
0.85,0.07592252656894914,1
0.9,0.05616545339608392,1
0.95,0.03600400461209518,1
1.0,0.027107424020496717,1
0.0,0.9999999999999999,0
0.05,0.998587124799775,0
0.1,0.9931608654146186,0
0.15,0.982892075138155,1
0.2,0.9667709765107088,1
0.25,0.9446744473914757,1
0.3,0.9156707257767741,1
0.35,0.8741180494819483,1
0.4,0.8220143432440237,1
0.45,0.7568225932493747,1
0.5,0.6771873160276128,1
0.55,0.5876055201707772,1
0.6,0.49346126788041067,1
0.65,0.4024000768977265,1
0.7,0.3198000571279157,1
0.75,0.24844258151072637,1
0.8,0.18857266797955055,1
0.85,0.13871598110357347,1
0.9,0.09769518018941083,1
0.95,0.06304347847650228,1
1.0,0.01422706265070384,1
0.0,1.0,0
0.05,0.9990232164513853,0
0.1,0.9939306152142047,0
0.15,0.9846973420143099,0
0.2,0.9709049950735222,1
0.25,0.9557999479581215,1
0.3,0.9373383973471417,1
0.35,0.9097471995876771,1
0.4,0.8738543853247352,1
0.45,0.8179181478559301,1
0.5,0.7499770011839609,1
0.55,0.6767306364053692,1
0.6,0.5927188679026987,1
0.65,0.498276983228018,1
0.7,0.3990045914722796,1
0.75,0.31799527495171276,1
0.8,0.24338663963162652,1
0.85,0.18045916805604442,1
0.9,0.12677381390629527,1
0.95,0.07786028353337826,1
1.0,0.005942302767886324,1
0.0,1.0,0
0.05,0.9988590234429119,0
0.1,0.9945292005063237,1
0.15,0.9861001198746828,1
0.2,0.9724347456513097,1
0.25,0.9544550807357174,1
0.3,0.9326462444254535,1
0.35,0.9019655087932911,1
0.4,0.8616571869265395,1
0.45,0.8111894819878342,1
0.5,0.7460645145290934,1
0.55,0.6641630569334607,1
0.6,0.5721898674407301,1
0.65,0.4764636048418837,1
0.7,0.384043649252203,1
0.75,0.30016005108384936,1
0.8,0.2275526881871981,1
0.85,0.16715637334305639,1
0.9,0.11653569609972177,1
0.95,0.0724867811328724,1
1.0,0.0081912235780979,1
0.0,0.9999999999999999,1
0.05,0.9929520332015915,1
0.1,0.9715826089674947,1
0.15,0.9324117917835792,1
0.2,0.8723970339772465,1
0.25,0.822854339294466,1
0.3,0.7558402565319453,1
0.35,0.6491175345657121,1
0.4,0.5683766450767812,1
0.45,0.506039656671112,1
0.5,0.43187332688017255,1
0.55,0.35675981303301163,1
0.6,0.2675835734270429,1
0.65,0.1945972116607928,1
0.7,0.13992101240606394,1
0.75,0.11912130293960511,1
0.8,0.08501853429692245,1
0.85,0.060739136275172356,1
0.9,0.04017360147024014,1
0.95,0.021434263444417775,1
1.0,-0.006332063640967234,1
0.0,1.0,1
0.05,0.9987830852116173,0
0.1,0.9892840628028301,0
0.15,0.9731872204505903,1
0.2,0.9583095294776185,1
0.25,0.9431293993503516,1
0.3,0.9217382696976102,1
0.35,0.888443034702863,1
0.4,0.8390091518340398,1
0.45,0.7625508449765257,1
0.5,0.6649725233584742,1
0.55,0.5721293803222268,1
0.6,0.4735704470627377,1
0.65,0.3847852987243639,1
0.7,0.3069708655141218,1
0.75,0.23036157121352455,1
0.8,0.1762112342311027,1
0.85,0.12952073907328823,1
0.9,0.08175406554939153,1
0.95,0.04113966574906209,1
1.0,-0.021762643582895955,1
0.0,1.0,0
0.05,0.9981218623782735,0
0.1,0.9847877855942481,1
0.15,0.9614733752956396,1
0.2,0.9404438050760628,1
0.25,0.9169548577191768,1
0.3,0.8883768393605365,1
0.35,0.8491711093682919,1
0.4,0.8043074378436186,1
0.45,0.7458839423343965,1
0.5,0.6717623170040616,1
0.55,0.5903258833813712,1
0.6,0.5035232754451636,1
0.65,0.41553763271706196,1
0.7,0.33251267448544597,1
0.75,0.2591267218890274,1
0.8,0.1957089886061133,1
0.85,0.14467253430553545,1
0.9,0.10146978004401312,1
0.95,0.06319988202425864,1
1.0,0.008156902818721185,1
0.0,1.0,0
0.05,0.9955337222157569,0
0.1,0.9775032524051747,0
0.15,0.9457713244600853,1
0.2,0.9028237544398142,1
0.25,0.8643948800714967,1
0.3,0.806005928502875,1
0.35,0.742058406666133,1
0.4,0.6542264122820436,1
0.45,0.5960256885401768,1
0.5,0.5144710028910531,1
0.55,0.4368861486783711,1
0.6,0.35697734472934467,1
0.65,0.28380332086053617,1
0.7,0.22701263240552896,1
0.75,0.17706869975101824,1
0.8,0.13591139182484283,1
0.85,0.10208212604540266,1
0.9,0.07498364055131491,1
0.95,0.05329724997881956,1
1.0,0.02559956434333476,1
0.0,1.0,0
0.05,0.9984248315249845,0
0.1,0.9941083594745234,0
0.15,0.9860398759250264,0
0.2,0.9728645820354165,0
0.25,0.9460729929251847,1
0.3,0.9067924357217667,1
0.35,0.8312953813106639,1
0.4,0.7425224049326286,1
0.45,0.6478185440483846,1
0.5,0.5403974244988414,1
0.55,0.4472696462847651,1
0.6,0.3676480721325562,1
0.65,0.29069591015725377,1
0.7,0.22337568891855925,1
0.75,0.1654895754756451,1
0.8,0.12385754407609292,1
0.85,0.09279123408787394,1
0.9,0.06760625856030332,1
0.95,0.04540077901133627,1
1.0,0.013357161097876906,1
0.0,1.0,0
0.05,0.9979877677564135,0
0.1,0.9909924798053958,0
0.15,0.9775285968757843,0
0.2,0.9546850075737798,1
0.25,0.9194027069327091,1
0.3,0.8637180506477193,1
0.35,0.7821552943935104,1
0.4,0.6999240716804785,1
0.45,0.598628901611452,1
0.5,0.4910672048236918,1
0.55,0.39606088913425735,1
0.6,0.30944966467844204,1
0.65,0.24382403568022845,1
0.7,0.19916440304315308,1
0.75,0.16074539943813154,1
0.8,0.12410808716207399,1
0.85,0.09446057946018516,1
0.9,0.07120957323291646,1
0.95,0.052294101432054284,1
1.0,0.03179047148514889,1
0.0,1.0,0
0.05,0.9961352099932007,0
0.1,0.960935394315406,1
0.15,0.8975799680496259,1
0.2,0.8379940989990564,1
0.25,0.7959475877521051,1
0.3,0.8068685492451871,1
0.35,0.7923537664638182,1
0.4,0.7490650465687168,1
0.45,0.6859923970498776,1
0.5,0.6234299930811595,1
0.55,0.5537416993736737,1
0.6,0.47080797345069886,1
0.65,0.3864529445542477,1
0.7,0.3105797584441435,1
0.75,0.2419233900948387,1
0.8,0.1822669672234299,1
0.85,0.13225231146489175,1
0.9,0.09100251561605285,1
0.95,0.05788963285074464,1
1.0,0.003313367068829461,1
0.0,1.0,0
0.05,0.9533810401258683,1
0.1,0.9542538518809487,0
0.15,0.8892221004267029,1
0.2,0.627184540444048,1
0.25,0.4006316735084348,1
0.3,0.7260892008366842,1
0.35,0.7234504401032239,1
0.4,0.6861070600748903,1
0.45,0.6332458666979014,1
0.5,0.578235558977168,1
0.55,0.5027868363534653,1
0.6,0.4239159319652416,1
0.65,0.3462411896823699,1
0.7,0.2763639345803035,1
0.75,0.2166109440662601,1
0.8,0.1644116317194526,1
0.85,0.12064663915964548,1
0.9,0.08541230762067509,1
0.95,0.05527451482225642,1
1.0,0.013166795730540934,1
0.0,1.0,1
0.05,0.9951570323160742,1
0.1,0.981105830828033,1
0.15,0.9547026906409625,1
0.2,0.9154127679543246,1
0.25,0.8623696624260999,1
0.3,0.7961110094002789,1
0.35,0.727884303079561,1
0.4,0.6473425758708221,1
0.45,0.5602155839390719,1
0.5,0.4755352031241206,1
0.55,0.39235179094162254,1
0.6,0.3155088236596144,1
0.65,0.2515637276965958,1
0.7,0.19573954981851266,1
0.75,0.14973719074763434,1
0.8,0.11511661941370549,1
0.85,0.08673734380965893,1
0.9,0.06339279629387946,1
0.95,0.042649941819955114,1
1.0,0.017241538278349094,1
0.0,1.0,1
0.05,0.9974042716217826,0
0.1,0.9778477055157561,1
0.15,0.951772683350855,1
0.2,0.9487249598539479,1
0.25,0.8982746776118051,1
0.3,0.789516269984257,1
0.35,0.6284177032241784,1
0.4,0.4610324241535048,1
0.45,0.4406852337662492,1
0.5,0.4244653030710802,1
0.55,0.34697025959170225,1
0.6,0.2786350540624668,1
0.65,0.2212512531544919,1
0.7,0.1765957200554438,1
0.75,0.13913311909459525,1
0.8,0.10818421334017914,1
0.85,0.08303081301073632,1
0.9,0.06315578247445805,1
0.95,0.04549390527744221,1
1.0,0.02099690545939672,1
0.0,1.0,0
0.05,0.9984618662686816,0
0.1,0.9916685636942751,0
0.15,0.9799883767125166,1
0.2,0.9644074106749144,1
0.25,0.9434877859627351,1
0.3,0.9183367780927354,1
0.35,0.8850305501249596,1
0.4,0.843973818127824,1
0.45,0.7932497854039646,1
0.5,0.7275649883651395,1
0.55,0.6497322632746437,1
0.6,0.5607966854629163,1
0.65,0.4686449876195179,1
0.7,0.37915597484313285,1
0.75,0.29850144625612984,1
0.8,0.22813245875848467,1
0.85,0.1678766879448272,1
0.9,0.11756246518630481,1
0.95,0.07325363395381175,1
1.0,0.008263155005535055,1
0.0,1.0,0
0.05,0.9969565274224246,0
0.1,0.9882460757465736,0
0.15,0.9723545413723684,1
0.2,0.9457321036450852,1
0.25,0.8915708479210827,1
0.3,0.8078944757121123,1
0.35,0.7497552097001511,1
0.4,0.6400669088173038,1
0.45,0.5464312123185574,1
0.5,0.4665096643808959,1
0.55,0.4185619211563342,1
0.6,0.3546586360632199,1
0.65,0.27653759451183973,1
0.7,0.2190089882832575,1
0.75,0.16297719658652912,1
0.8,0.1236689928195518,1
0.85,0.09214801716879005,1
0.9,0.063858936313218,1
0.95,0.03522419620139892,1
1.0,0.000724567732339692,1
0.0,0.9999999999999998,0
0.05,0.9992847052855613,0
0.1,0.9959700379743204,0
0.15,0.9894140653626188,0
0.2,0.9792267700628772,1
0.25,0.9635334713095768,1
0.3,0.9415325572163115,1
0.35,0.914055284232484,1
0.4,0.8724771623969617,1
0.45,0.816270876510539,1
0.5,0.7512243069869906,1
0.55,0.6768380497759099,1
0.6,0.589589164729393,1
0.65,0.4976245274557166,1
0.7,0.40573810076760725,1
0.75,0.32072000624173763,1
0.8,0.24631210645603493,1
0.85,0.1827868261529918,1
0.9,0.12799203067507434,1
0.95,0.07850336692802955,1
1.0,0.0048723310240025314,1
0.0,1.0,0
0.05,0.9994261268252866,0
0.1,0.9965453548394413,0
0.15,0.9906907477240641,0
0.2,0.9820096321958461,1
0.25,0.9702477465870936,1
0.3,0.954663366481885,1
0.35,0.933851114511286,1
0.4,0.9028898669753118,1
0.45,0.8612053256317332,1
0.5,0.8031846951224745,1
0.55,0.7282798999386763,1
0.6,0.6407995112816989,1
0.65,0.5429259011778514,1
0.7,0.44547244000589975,1
0.75,0.3519177852642081,1
0.8,0.26784116457220286,1
0.85,0.19845952007934714,1
0.9,0.1394707574301534,1
0.95,0.08722705158126572,1
1.0,0.01027487794404592,1
0.0,1.0,0
0.05,0.9990247758932121,0
0.1,0.9949395799233369,0
0.15,0.9869186892030858,1
0.2,0.9740558816031901,1
0.25,0.955807674409433,1
0.3,0.9306466891527052,1
0.35,0.8958634880830204,1
0.4,0.8456709832659048,1
0.45,0.7867993639402753,1
0.5,0.7121480300723658,1
0.55,0.6261642589622655,1
0.6,0.5336812573160176,1
0.65,0.4385257626384333,1
0.7,0.353041433817464,1
0.75,0.2761829008303097,1
0.8,0.2105096786512022,1
0.85,0.15542823578807807,1
0.9,0.10921860328836058,1
0.95,0.06908608186231088,1
1.0,0.010746552790116012,1
0.0,1.0,0
0.05,0.9983685931640921,0
0.1,0.9913706121004224,0
0.15,0.9777574521364759,1
0.2,0.9553180551076144,1
0.25,0.9216479691198605,1
0.3,0.8829679602913993,1
0.35,0.8258021553709097,1
0.4,0.7590914971542668,1
0.45,0.7032224316382244,1
0.5,0.6327739028280749,1
0.55,0.552399139172826,1
0.6,0.4682510935914696,1
0.65,0.38470958387535753,1
0.7,0.3081673402272392,1
0.75,0.244420395206893,1
0.8,0.18831138096582553,1
0.85,0.1391553548901014,1
0.9,0.09801586510590685,1
0.95,0.058029525473615395,1
1.0,0.0033440364827411733,1
0.0,1.0,0
0.05,0.9984939447461391,0
0.1,0.9910397523756364,0
0.15,0.9771259356467287,1
0.2,0.9568753055474463,1
0.25,0.9329500605206315,1
0.3,0.9028153688506463,1
0.35,0.8643905470008003,1
0.4,0.8135825963022635,1
0.45,0.7471745182011967,1
0.5,0.6689584116731052,1
0.55,0.5835194386401603,1
0.6,0.4940374684685574,1
0.65,0.4056951213994511,1
0.7,0.32294571582130366,1
0.75,0.2504431936087439,1
0.8,0.1889943143444273,1
0.85,0.1394875781870927,1
0.9,0.09807320777195243,1
0.95,0.061849876010840014,1
1.0,0.010061889247404815,1
0.0,1.0,0
0.05,0.9617774128420832,1
0.1,0.9375734367700671,1
0.15,0.8518402607708054,1
0.2,0.6565038508145477,1
0.25,0.6402297035755046,1
0.3,0.6362867840554727,1
0.35,0.6067778897676357,1
0.4,0.49246294078023456,1
0.45,0.38406982580295507,1
0.5,0.3766670953228783,1
0.55,0.35434669824554277,1
0.6,0.28790544481916625,1
0.65,0.24674315847954897,1
0.7,0.21083286096850898,1
0.75,0.1703811472169418,1
0.8,0.1321741337822852,1
0.85,0.09187201320967772,1
0.9,0.06804134482548393,1
0.95,0.04154251400185311,1
1.0,0.006458862393394597,1
0.0,1.0,0
0.05,0.9928207723341214,0
0.1,0.9110752707849561,1
0.15,0.8599650931359898,1
0.2,0.8323651877119924,1
0.25,0.7460842663971272,1
0.3,0.6979786874335066,1
0.35,0.634808031885914,1
0.4,0.49733146127974476,1
0.45,0.46938181319913364,1
0.5,0.4675197402643136,1
0.55,0.4322553042548623,1
0.6,0.3697325777056054,1
0.65,0.29798482614883637,1
0.7,0.23539819836934658,1
0.75,0.18054866441596493,1
0.8,0.14048647677889348,1
0.85,0.1013609104593786,1
0.9,0.06992436613203,1
0.95,0.043888814173738196,1
1.0,-0.0022748604862273167,1
0.0,1.0,0
0.05,0.9965857227588504,0
0.1,0.9880271030916523,0
0.15,0.9710579526845464,0
0.2,0.9410263081136737,1
0.25,0.9058463193276879,1
0.3,0.8585257994421501,1
0.35,0.7968669279399755,1
0.4,0.6944487656879246,1
0.45,0.6139525738522683,1
0.5,0.5222486709878813,1
0.55,0.4375940369065829,1
0.6,0.3547616832410912,1
0.65,0.2789949641384705,1
0.7,0.2275523627946876,1
0.75,0.179939768140397,1
0.8,0.13885551976630686,1
0.85,0.10590655877371492,1
0.9,0.07880637763951102,1
0.95,0.05726975451209147,1
1.0,0.034031565418033455,1
0.0,1.0,0
0.05,0.9972338090778179,1
0.1,0.9863291169970113,1
0.15,0.9669263814129839,1
0.2,0.9387420400417414,1
0.25,0.9025262508205324,1
0.3,0.8580803222199407,1
0.35,0.8026694295743669,1
0.4,0.7353949344165186,1
0.45,0.6574604316715971,1
0.5,0.5717886315378821,1
0.55,0.4830634135946719,1
0.6,0.3977844194837912,1
0.65,0.3195546920408779,1
0.7,0.2520517309512099,1
0.75,0.19477665977804076,1
0.8,0.1475804732119168,1
0.85,0.10920980798961552,1
0.9,0.07750186394185253,1
0.95,0.05005425328247562,1
1.0,0.011418321465208698,1
0.0,1.0,0
0.05,0.9912360056104523,0
0.1,0.8847000156445352,1
0.15,0.8138956867940398,1
0.2,0.763246493897331,1
0.25,0.7237283787885587,1
0.3,0.6673709240156321,1
0.35,0.5893492499180674,1
0.4,0.5325220320152998,1
0.45,0.510252336500572,1
0.5,0.4821824053748771,1
0.55,0.41540104416391205,1
0.6,0.32622292176490264,1
0.65,0.2598104525411818,1
0.7,0.1994550041677067,1
0.75,0.15783909679098018,1
0.8,0.1231234775063917,1
0.85,0.08957338945544144,1
0.9,0.06160523895095551,1
0.95,0.03527660038641857,1
1.0,-0.011168074589971376,1
0.0,0.9999999999999998,0
0.05,0.9991681736262183,0
0.1,0.9947122023874934,0
0.15,0.9860162545823946,0
0.2,0.9733880582733456,1
0.25,0.9541633897015628,1
0.3,0.923004736726773,1
0.35,0.8836869359435628,1
0.4,0.8359185391094093,1
0.45,0.7654215032844952,1
0.5,0.6747572747470948,1
0.55,0.5779052103627282,1
0.6,0.4827975570644337,1
0.65,0.39317550546979235,1
0.7,0.31632785279259884,1
0.75,0.24775107776340233,1
0.8,0.18781418695404647,1
0.85,0.14188244355928623,1
0.9,0.10141345982772709,1
0.95,0.06526697097908402,1
1.0,0.014822548506710168,1
0.0,1.0,0
0.05,0.9992210770707687,0
0.1,0.9958067320543365,0
0.15,0.9882885829555904,0
0.2,0.9752393464987634,1
0.25,0.9580259595651252,1
0.3,0.9229307425996985,1
0.35,0.8682997495877458,1
0.4,0.8061415449184409,1
0.45,0.7257656666059392,1
0.5,0.6323422688431034,1
0.55,0.5365624255234874,1
0.6,0.4505362593930882,1
0.65,0.3623718072968272,1
0.7,0.2777478313400008,1
0.75,0.20641628466724676,1
0.8,0.158251765287977,1
0.85,0.11652296505566419,1
0.9,0.07434853747806264,1
0.95,0.042090528659039166,1
1.0,0.012077663983219354,1
0.0,1.0,0
0.05,0.992312030443714,0
0.1,0.9860129931093429,0
0.15,0.9672312780092069,0
0.2,0.9240071122406337,1
0.25,0.8452928923683,1
0.3,0.7794628003475887,1
0.35,0.6792633807946818,1
0.4,0.5278103744627676,1
0.45,0.4437976725447194,1
0.5,0.4393428228625032,1
0.55,0.382130528963563,1
0.6,0.3098562850919653,1
0.65,0.24969507503751154,1
0.7,0.19725201627616623,1
0.75,0.15469904416079608,1
0.8,0.12042776252271017,1
0.85,0.09352176952808154,1
0.9,0.07218341768866597,1
0.95,0.055498250487328246,1
1.0,0.03866349733780396,1
0.0,1.0,0
0.05,0.9992553998040354,0
0.1,0.9953642173250938,1
0.15,0.9880655157785917,1
0.2,0.9779456202557631,1
0.25,0.9651056724952863,1
0.3,0.94837387391208,1
0.35,0.9272894060806337,1
0.4,0.8991725524056284,1
0.45,0.8560869352098277,1
0.5,0.8022857442499722,1
0.55,0.7318777744936862,1
0.6,0.6449691783690248,1
0.65,0.5483983542593772,1
0.7,0.4519562482873398,1
0.75,0.3588493440915735,1
0.8,0.27600111567403984,1
0.85,0.2046287605835566,1
0.9,0.14249955282015353,1
0.95,0.08742310836939464,1
1.0,0.0038015263585665917,1
0.0,1.0,1
0.05,0.99506630040055,0
0.1,0.9642940218499085,1
0.15,0.919484244184842,1
0.2,0.8744830007102181,1
0.25,0.8191778065316261,1
0.3,0.7526926732654399,1
0.35,0.6977573835956911,1
0.4,0.6417519248111928,1
0.45,0.575399999801828,1
0.5,0.4948906678675853,1
0.55,0.4138387814714444,1
0.6,0.329757852302501,1
0.65,0.25805969431489906,1
0.7,0.2056740268998751,1
0.75,0.1594166916035132,1
0.8,0.1206447372462743,1
0.85,0.08702903345457146,1
0.9,0.059797633345245974,1
0.95,0.03232076464389969,1
1.0,-0.006074424436618107,1
0.0,1.0,0
0.05,0.9975437954353493,0
0.1,0.9873979948986982,0
0.15,0.969881062588769,1
0.2,0.9472011231593168,1
0.25,0.9141088682045743,1
0.3,0.870308261888265,1
0.35,0.8163161109316618,1
0.4,0.7476194017890725,1
0.45,0.6723882429857001,1
0.5,0.5874241409867564,1
0.55,0.496688068106003,1
0.6,0.40871715944571285,1
0.65,0.3315810785209799,1
0.7,0.2613723273233056,1
0.75,0.20180492045549936,1
0.8,0.15325458153104785,1
0.85,0.11266987433383424,1
0.9,0.07990220791904376,1
0.95,0.052028161571691746,1
1.0,0.013486205823002018,1
0.0,1.0,1
0.05,0.9959017798481821,0
0.1,0.9824768034936211,0
0.15,0.9603042799471526,1
0.2,0.9310354269478027,1
0.25,0.8967947421552834,1
0.3,0.7145227915153259,1
0.35,0.5745245793071407,1
0.4,0.5318267328720635,1
0.45,0.4028142902794586,1
0.5,0.28347548095183134,1
0.55,0.23733829638428056,1
0.6,0.1622371767755614,1
0.65,0.13729391152388865,1
0.7,0.11952658500838198,1
0.75,0.09285399550973698,1
0.8,0.06271809397357474,1
0.85,0.03566607814576042,1
0.9,0.003974865628305787,1
0.95,0.005184306745808938,1
1.0,-0.014821546395648639,1
0.0,1.0,0
0.05,0.9986614626230225,0
0.1,0.9934280974300931,0
0.15,0.9832394505866279,1
0.2,0.9666752654406564,1
0.25,0.9383094634350551,1
0.3,0.9012965537116727,1
0.35,0.8538180839330562,1
0.4,0.7950649600811567,1
0.45,0.723949672468897,1
